image,caption
1361420539_e9599c60ae.jpg,A black poodle is running through the grass .
1361420539_e9599c60ae.jpg,The black dog is running through the grass .
1361420539_e9599c60ae.jpg,The black dog is walking through the tall grass .
1362128028_8422d53dc4.jpg,The little kids sit outdoors in a small tub of water .
1362128028_8422d53dc4.jpg,Three children squeeze into a plastic tub filled with water and play .
1362128028_8422d53dc4.jpg,Three little boys take a bath in a rubber bin on the grass .
1363843090_9425d93064.jpg,A dog drags a white rag through an almost-dried up creek .
1363843090_9425d93064.jpg,A dog is wading in a river with a towel in its mouth .
1363843090_9425d93064.jpg,A dog walking through a small stream with a rag in his mouth .
1363924449_487f0733df.jpg,A child with his hands on his head .
1363924449_487f0733df.jpg,A little boy in a striped shirt has his hands on his head .
1363924449_487f0733df.jpg,The blond boy wearing a striped shirt is walking through the grass .
136552115_6dc3e7231c.jpg,A man jumping on his bmx with another bmxer watching .
136552115_6dc3e7231c.jpg,A person taking a jump off a rock on a dirt bike .
136552115_6dc3e7231c.jpg,The bike rider jumps off a rock .
136639119_6040b00946.jpg,A man is rock climbing under a large cliff .
136639119_6040b00946.jpg,A person is rock climbing .
136639119_6040b00946.jpg,Climber on rock formation using ropes .
136644343_0e2b423829.jpg,A boy swinging on a tire-swing .
136644343_0e2b423829.jpg,A small boy in a horizontal tire swing .
136644343_0e2b423829.jpg,Young boy smiles at the camera from the tire swing .
136644885_f7d2bbf546.jpg,A woman is crossing a rope bridge .
136644885_f7d2bbf546.jpg,A woman is crossing a rope bridge in the trees with other people waiting at one end .
136644885_f7d2bbf546.jpg,three people are crossing a rope bridge hung between pine trees .
1368338041_6b4077ca98.jpg,Three dogs on a sidewalk .
1368338041_6b4077ca98.jpg,"Three small dogs , two white and one black and white , on a sidewalk ."
1368338041_6b4077ca98.jpg,Two white dogs look at one black dog on a paved walkway .
1368383637_614646cc4a.jpg,Three people and a black and white dog in bright industrial corridor .
1368383637_614646cc4a.jpg,Three people enjoying the view in a modern building .
1368383637_614646cc4a.jpg,Two people look over a terrace wall .
136886677_6026c622eb.jpg,two man are paddling a kayak along a river with green trees on either side .
136886677_6026c622eb.jpg,Two men in a small boat rowing down a river .
136886677_6026c622eb.jpg,Two men paddling a canoe down a narrow stream .
1370615506_2b96105ca3.jpg,The Wine Shop
1370615506_2b96105ca3.jpg,"The Wine Shop on Twenty Fourth building lit up in the dark , two people in front ."
1370615506_2b96105ca3.jpg,Two people stand outside a wine shop .
1370773415_967b1ffde1.jpg,A man and a woman tak outside of a coffee house .
1370773415_967b1ffde1.jpg,Two people are standing outside of a coffee house .
1370773415_967b1ffde1.jpg,Two people stand outside a restaurant in the city .
1377668044_36398401dd.jpg,a man in shorts with a dog jumping to get the stick in his hand
1377668044_36398401dd.jpg,Man playing with a brown dog on a dirt path .
1377668044_36398401dd.jpg,The dog is jumping for the item the man is holding above his head .
1378557186_4bd1da6834.jpg,A man aiming a rifle with a dog standing beside him .
1378557186_4bd1da6834.jpg,A man shoots a rifle while a dog looks on .
1378557186_4bd1da6834.jpg,Man aiming a rifle with his dog at his side .
1379026456_153fd8b51b.jpg,A man with headphones on is looking at a computer screen while sitting at a table .
1379026456_153fd8b51b.jpg,A young man is sitting at a table with a laptop and earphones .
1379026456_153fd8b51b.jpg,Man sitting with headphones at a laptop .
1383698008_8ac53ed7ec.jpg,A snowboarder jumps through the air on a snowy hill .
1383698008_8ac53ed7ec.jpg,Someone in yellow pants is on a ramp over the snow .
1383698008_8ac53ed7ec.jpg,The man is performing a trick on a snowboard high in the air .
1383840121_c092110917.jpg,A dog lying on a blue cloth dog bed .
1383840121_c092110917.jpg,The brown dog is laying down on a blue sheet .
1383840121_c092110917.jpg,The dog is laying on a bed with a blue sheet .
1384292980_4022a7520c.jpg,Two asian females go walking .
1384292980_4022a7520c.jpg,Two women walking .
1384292980_4022a7520c.jpg,Two young women walking .
1386251841_5f384a0fea.jpg,A woman looking at clothing on a mannequins .
1386251841_5f384a0fea.jpg,A woman looks at some mannequins in a window display .
1386251841_5f384a0fea.jpg,Woman looking at dresses in window of a clothing store .
1386964743_9e80d96b05.jpg,A child in a field .
1386964743_9e80d96b05.jpg,A young child stands in a path in a field of sunflowers .
1386964743_9e80d96b05.jpg,Small child with black hair standing in car track near sunflowers .
138705546_be7a6845dd.jpg,Two girls sit along a lake while a man in the background fishes
138705546_be7a6845dd.jpg,"Two little girls in bathing suits sit on the shore of a lake , watching someone fishing from a boat ."
138705546_be7a6845dd.jpg,Two little girls in pink bathing suit tops sit on rocks by the water .
138718600_f430ebca17.jpg,Two blonde women sit beside their bicycles in the grass beside a body of water .
138718600_f430ebca17.jpg,Two girls are sitting on a path by a river with their bicycles parked beside them .
138718600_f430ebca17.jpg,"Two people are sitting by a pond , next to their bikes ."
1387443857_602ab6f9bf.jpg,An old man sits .
1387443857_602ab6f9bf.jpg,An old man with a blue shirt is looking askance with people behind him .
1387443857_602ab6f9bf.jpg,Two old men sitting on the dock .
1387461595_2fe6925f73.jpg,A man in a suit and two men in orange vests standing around
1387461595_2fe6925f73.jpg,Three men standing near a large stone sign .
1387461595_2fe6925f73.jpg,two men in hi-viz jackets are talking to a man in suit next to the Penzance welcome sign that is carved into a rock .
1387785218_cee67735f5.jpg,A little kid in blue shoes is pushing a toy baby in a stroller .
1387785218_cee67735f5.jpg,A small child pushes a stroller down the street .
1387785218_cee67735f5.jpg,a young child carrying a doll in a stroller
1388346434_524d0b6dfa.jpg,A man with a white mustache stands on a balcony looking at the road below .
1388346434_524d0b6dfa.jpg,A man with grey hair and a plaid shirt looks out over a balcony .
1388346434_524d0b6dfa.jpg,An elder man overlooks a balcony facing a street .
1388373425_3c72b56639.jpg,A woman sits on a stone wall and talks on her phone .
1388373425_3c72b56639.jpg,A woman speaks on her cellphone with her purse and a yellow bag on the ledge next to her .
1388373425_3c72b56639.jpg,This woman is smiling and talking on the phone while sitting on a stone wall .
1388970365_162edcceb4.jpg,Three dogs in a field looking at something in the grass .
1388970365_162edcceb4.jpg,"Three dogs , two black one brown , are playing in a grass field ."
1388970365_162edcceb4.jpg,Two black dogs and one brown dog in tall grass .
1389264266_8170bc1c54.jpg,Two girls walking down the street .
1389264266_8170bc1c54.jpg,Two girls wearing goth trendy clothing while one looks back at the camera .
1389264266_8170bc1c54.jpg,Two young girls wearing goth clothes .
1389323170_d1c81d6b51.jpg,A woman sits on a flower pot at a crowded coffee shop .
1389323170_d1c81d6b51.jpg,The woman sat on a green bench and had a drink .
1389323170_d1c81d6b51.jpg,Woman holding a drink with a white bag next to her is sitting on a green sculpture .
1389651420_8d95d8f6ed.jpg,A little boy grinning with a go cart in the background .
1389651420_8d95d8f6ed.jpg,A little boy in a red shirt is making a face into the camera while waiting at a go cart track .
1389651420_8d95d8f6ed.jpg,The small boy is excited he will be riding a go-cart .
1390268323_2c8204e91c.jpg,Two children in swim trunks climb through a car
1390268323_2c8204e91c.jpg,Two young boys are climbing over the seat in a vehicle .
1390268323_2c8204e91c.jpg,"Two young boys , wearing just underwear , climb around a vehicle ."
1392272228_cf104086e6.jpg,A black dog is coming out of the ocean water on the beach with something in its mouth .
1392272228_cf104086e6.jpg,A black dog with a stick in its mouth is walking out of the water onto a beach .
1392272228_cf104086e6.jpg,A dog retrieves a branch from on a beach .
1394368714_3bc7c19969.jpg,A man holding the leash of a pug bends down to look in a bin at an outdoor rummage sale .
1394368714_3bc7c19969.jpg,A man with a pug dog bends over to pick something off the sidewalk .
1394368714_3bc7c19969.jpg,A man with a pug on a leash bending down to examine merchandise .
1394396709_65040d97ab.jpg,A dog retrieving in the water .
1394396709_65040d97ab.jpg,A dog with a water pack is walking through clear green water .
1394396709_65040d97ab.jpg,The Irish Setter is retrieving a flashlight from the pond .
1394599090_fe0ba238f0.jpg,A frightened little boy being pulled up and out of a pool by his father .
1394599090_fe0ba238f0.jpg,A man lifting a little boy out of the water .
1394599090_fe0ba238f0.jpg,Small boy wearing a blue shirt being brought up out of water by man in white shirt and wearing glasses .
1394620454_bf708cc501.jpg,A man standing in front of several cliff faces .
1394620454_bf708cc501.jpg,A man wearing blue pants and a blue hat is standing on top of a mountain .
1394620454_bf708cc501.jpg,An elderly man is posing in front of some rock formations .
1394927474_0afdd82fc4.jpg,A man with a green star balloon standing to the side of the door of an ancient looking building
1394927474_0afdd82fc4.jpg,"A man with a green , star-shaped balloon is standing in front of a large building ."
1394927474_0afdd82fc4.jpg,A young man holding a green balloon shaped like a star in front of a large stone building .
1396064003_3fd949c9dd.jpg,an upside down man doing a flip on a waterski board
1396064003_3fd949c9dd.jpg,A person did a side flip while water boarding .
1396064003_3fd949c9dd.jpg,A wakeboarder performs a flip while being towed at high speed .
1396703063_e8c3687afe.jpg,"A man in a hat , white shirt and gold chain with a cross ."
1396703063_e8c3687afe.jpg,"A man wearing a white shirt , gold cross , and a cowboy hat is standing in front of a roller coaster ."
1396703063_e8c3687afe.jpg,A man with a hat is walking
1397295388_8a5b6b525d.jpg,People are waiting to get their luggage .
1397295388_8a5b6b525d.jpg,People wait for their luggage at the airport .
1397295388_8a5b6b525d.jpg,People waiting for their bags in an airport .
1397887419_e798697b93.jpg,One dog chases another on the green grass .
1397887419_e798697b93.jpg,The dogs are running through the yard .
1397887419_e798697b93.jpg,The light brown dog and dark brown dog are running in the green grass .
1397923690_d3bf1f799e.jpg,A person skis down a snowy hill .
1397923690_d3bf1f799e.jpg,A skier wearing a black backpack is making his way down a hill .
1397923690_d3bf1f799e.jpg,A skier carefully walks down a steep snow slope .
1398606571_f543f7698a.jpg,A girl swimming with an innertube saying something .
1398606571_f543f7698a.jpg,Girl with innertube in water
1398606571_f543f7698a.jpg,"Young girl in pink and green bikini , swimming with a rubber ring ."
1398613231_18de248606.jpg,A man and a young girl in a pink bathing suit float together on an inflatable tube in the water .
1398613231_18de248606.jpg,A man and girl float on the water in an innertube .
1398613231_18de248606.jpg,This man and little girl are relaxing in an innertube on the water .
1398873613_7e3174dd6c.jpg,A man wearing a brown shirt is talking to a man in a white shirt .
1398873613_7e3174dd6c.jpg,A man with a brown t-shirt holds on to a wire while another man looks on .
1398873613_7e3174dd6c.jpg,Two men on a boat .
1400424834_1c76e700c4.jpg,A skinny girl in large boots is standing by the roadside .
1400424834_1c76e700c4.jpg,"A tall , thin , brunette girl wearing combat boots standing on a sidewalk ."
1400424834_1c76e700c4.jpg,Woman in zebra print top and tight jeans standing on a curb .
1401961581_76921a75c5.jpg,A girl is hooked to bungee cords as the crowd behind her watches .
1401961581_76921a75c5.jpg,Little girls strapped into harnesses ready to jump up in the air .
1401961581_76921a75c5.jpg,"The small girl is sitting in a harness , strapped to a tether , while others watch ."
1402640441_81978e32a9.jpg,Kid guards face from soccer ball
